unit_number,unit_type,rate,move_in_date,is_primary,CommunityNumber,CommunityName,Level,RoomNumber,RoomType,RoomTypeStyle,CareType,Grade,GrossUnitArea,RoomPrice,RentRatePrevious,HospitalityRatePrevious,TrueRatePrevious,PriceBase,PriceGross,PriceSpecial,PriceSemi,PriceAdditional,PriceDaily,OccupancyResident,LeaseStartDT,LeaseEndDT,BedNumber,MoveInDT,Payor,Service,CareLevel,CareRate,RentRate,MedRate,IncontinenceRate,HospitalityRate,HospitalityPrice,FoodTaxRate,PricingPolicyFlg,OfflineStatus,VacantDay,MedLevel,OfflineDT,OnlineDTEstimate,OnlineDTActual,OfflineReason,Characteristic,OfflineNote,SupplementProgram
208,IL,3174.0,2019-07-16 00:00:00,True,10362,Heritage Sun City,Third,208,One Bedroom Deluxe,One Bedroom,IL,B,1398,3174.0,2995.0,0,2995.0,3174,3174,3174,0.0,600.0,150.0,1,2019-07-16,2020-12-31,A,2019-07-16,Singular Private Pay,Independent Living,Independent,0.0,2700.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
208B,IL,2049.0,2018-04-24 00:00:00,True,10362,Heritage Sun City,Third,208B,Studio,Studio,IL,A,451,2049.0,0.0,0,0.0,2049,2049,2049,0.0,600.0,150.0,1,2018-04-24,2020-12-31,A,2018-04-24,Singular Private Pay,Assisted Living,Level 0,0.0,2079.0,0.0,0,0,0,0,0,ONLINE,,Med Level 0,,,,,,,
209,IL,3049.0,2004-07-05 00:00:00,True,10362,Heritage Sun City,Second,209,One Bedroom Deluxe,One Bedroom,IL,A,1154,3049.0,0.0,0,0.0,3049,3049,3049,0.0,600.0,150.0,1,2004-07-05,2020-12-31,V,2004-07-05,Singular Private Pay,Independent Living,Independent,0.0,3020.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
21,AL,4070.0,2008-10-27 00:00:00,True,10362,Heritage Sun City,First,21,Studio Deluxe,Studio,AL,B,546,4070.0,3550.0,0,3550.0,4070,4070,3300,0.0,840.0,175.0,1,2008-10-27,2020-12-31,A,2008-10-27,Singular Private Pay,Assisted Living,Level 6,3030.0,3918.0,425.0,0,0,0,0,0,ONLINE,,Med Level 1,,,,,,,
210,IL,3724.0,2020-02-14 00:00:00,True,10362,Heritage Sun City,Second,210,Two Bedroom,Two Bedroom,IL,C,1462,3724.0,3724.0,0,3724.0,3724,3724,3724,0.0,600.0,150.0,2,2020-02-14,2020-12-31,A,2020-02-14,Singular Private Pay,Independent Living,Independent,0.0,3495.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
210,IL,600.0,2020-02-14 00:00:00,True,10362,Heritage Sun City,Second,210,Two Bedroom,Two Bedroom,IL,C,1462,600.0,3724.0,0,3724.0,3724,3724,3724,0.0,600.0,150.0,2,2020-02-14,2020-12-31,V,2020-02-14,Second Person Fee,Independent Living,Independent,0.0,600.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
211,IL,3574.0,2012-06-30 00:00:00,True,10362,Heritage Sun City,Second,211,Two Bedroom,Two Bedroom,IL,C,1463,3574.0,0.0,0,0.0,3574,3574,3574,0.0,600.0,150.0,1,2012-06-30,2020-12-31,A,2012-06-30,Singular Private Pay,Independent Living,Independent,0.0,4596.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
212,IL,3024.0,2013-06-10 00:00:00,True,10362,Heritage Sun City,Second,212,One Bedroom Deluxe,One Bedroom,IL,C,1204,3024.0,0.0,0,0.0,3024,3024,3024,0.0,600.0,150.0,1,2013-06-10,2020-12-31,A,2013-06-10,Singular Private Pay,Independent Living,Independent,0.0,3897.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
213,IL,2774.0,NaT,True,10362,Heritage Sun City,Second,213,One Bedroom,One Bedroom,IL,A,929,2774.0,3429.0,0,3429.0,2774,2774,2774,0.0,600.0,150.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,36.0,,,,,,,,
214,IL,2999.0,2017-04-30 00:00:00,True,10362,Heritage Sun City,Second,214,One Bedroom Deluxe,One Bedroom,IL,C,1143,2999.0,0.0,0,0.0,2999,2999,2999,0.0,600.0,150.0,1,2017-04-30,2020-12-31,A,2017-04-30,Singular Private Pay,Independent Living,Independent,0.0,3672.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
215,IL,3674.0,2017-12-31 00:00:00,True,10362,Heritage Sun City,Second,215,Two Bedroom Deluxe,Two Bedroom,IL,A,1562,3674.0,0.0,0,0.0,3674,3674,3674,0.0,600.0,150.0,1,2017-12-31,2020-12-31,A,2017-12-31,Singular Private Pay,Independent Living,Independent,0.0,4015.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
216,IL,3024.0,NaT,True,10362,Heritage Sun City,Second,216,One Bedroom Deluxe,One Bedroom,IL,C,1151,3024.0,3775.0,0,3775.0,3024,3024,3024,0.0,600.0,150.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,294.0,,,,,,,,
218,IL,2999.0,2019-05-24 00:00:00,True,10362,Heritage Sun City,Second,218,One Bedroom Deluxe,One Bedroom,IL,C,1164,2999.0,3760.0,0,3760.0,2999,2999,2999,0.0,600.0,150.0,1,2019-05-24,2020-12-31,A,2019-05-24,Singular Private Pay,Independent Living,Independent,0.0,3173.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
219,IL,3024.0,2018-07-31 00:00:00,True,10362,Heritage Sun City,Second,219,One Bedroom Deluxe,One Bedroom,IL,A,1120,3024.0,0.0,0,0.0,3024,3024,3024,0.0,600.0,150.0,1,2018-07-31,2020-12-31,A,2018-07-31,Singular Private Pay,Independent Living,Independent,0.0,3339.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
22,AL,3830.0,NaT,True,10362,Heritage Sun City,First,22,Studio Deluxe,Studio,AL,B,495,3830.0,3447.0,0,3447.0,3830,3830,3447,0.0,840.0,175.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,22.0,,,,,,,,
220,IL,2924.0,2018-07-12 00:00:00,True,10362,Heritage Sun City,Second,220,One Bedroom Deluxe,One Bedroom,IL,C,1153,2924.0,2995.0,0,2995.0,2924,2924,2924,0.0,600.0,150.0,1,2018-07-12,2020-12-31,A,2018-07-12,Singular Private Pay,Independent Living,Independent,0.0,3203.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
221,IL,2674.0,2019-05-30 00:00:00,True,10362,Heritage Sun City,Second,221,One Bedroom,One Bedroom,IL,A,928,2674.0,3513.0,0,3513.0,2674,2674,2674,0.0,600.0,150.0,1,2019-05-30,2020-12-31,A,2019-05-30,Singular Private Pay,Independent Living,Independent,0.0,2829.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
222,IL,3474.0,2013-08-31 00:00:00,True,10362,Heritage Sun City,Second,222,Two Bedroom,Two Bedroom,IL,C,1467,3474.0,0.0,0,0.0,3474,3474,3474,0.0,600.0,150.0,1,2013-08-31,2020-12-31,A,2013-08-31,Singular Private Pay,Independent Living,Independent,0.0,4249.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
223,IL,3474.0,2017-02-28 00:00:00,True,10362,Heritage Sun City,Second,223,Two Bedroom,Two Bedroom,IL,C,1442,3474.0,0.0,0,0.0,3474,3474,3474,0.0,600.0,150.0,1,2017-02-28,2020-12-31,A,2017-02-28,Singular Private Pay,Independent Living,Independent,0.0,3772.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
224,IL,2999.0,2019-11-30 00:00:00,True,10362,Heritage Sun City,Second,224,One Bedroom Deluxe,One Bedroom,IL,A,1131,2999.0,4260.0,0,4260.0,2999,2999,2999,0.0,600.0,150.0,1,2019-11-30,2020-12-31,A,2019-11-30,Singular Private Pay,Independent Living,Independent,0.0,2999.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
225,IL,2924.0,2019-02-28 00:00:00,True,10362,Heritage Sun City,Second,225,One Bedroom Deluxe,One Bedroom,IL,B,1123,2924.0,3479.0,0,3479.0,2924,2924,2924,0.0,600.0,150.0,1,2019-02-28,2020-12-31,A,2019-02-28,Singular Private Pay,Independent Living,Independent,0.0,3195.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
226,IL,2649.0,2009-10-31 00:00:00,True,10362,Heritage Sun City,Second,226,One Bedroom,One Bedroom,IL,A,891,2649.0,0.0,0,0.0,2649,2649,2649,0.0,600.0,150.0,1,2009-10-31,2020-12-31,A,2009-10-31,Singular Private Pay,Independent Living,Independent,0.0,2847.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
227,IL,2849.0,NaT,True,10362,Heritage Sun City,Second,227,One Bedroom Deluxe,One Bedroom,IL,B,1131,2849.0,3053.0,0,3053.0,2849,2849,2849,0.0,600.0,150.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,49.0,,,,,,,,
228,IL,600.0,2015-06-25 00:00:00,True,10362,Heritage Sun City,Second,228,Two Bedroom Deluxe,Two Bedroom,IL,A,1575,600.0,0.0,0,0.0,3799,3799,3799,0.0,600.0,150.0,2,2015-06-25,2020-12-31,B,2015-06-25,Second Person Fee,Independent Living,Independent,0.0,976.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
228,IL,3799.0,2015-06-25 00:00:00,True,10362,Heritage Sun City,Second,228,Two Bedroom Deluxe,Two Bedroom,IL,A,1575,3799.0,0.0,0,0.0,3799,3799,3799,0.0,600.0,150.0,2,2015-06-25,2020-12-31,A,2015-06-25,Singular Private Pay,Independent Living,Independent,0.0,4940.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
23,AL,4070.0,2008-12-31 00:00:00,True,10362,Heritage Sun City,First,23,Studio Deluxe,Studio,AL,B,540,4070.0,4070.0,0,4070.0,4070,4070,3500,0.0,840.0,175.0,1,2008-12-31,2020-12-31,A,2008-12-31,Singular Private Pay,Assisted Living,Level 2,1010.0,4470.0,625.0,0,0,0,0,0,ONLINE,,Med Level 3,,,,,,,
230,IL,2874.0,2019-10-14 00:00:00,True,10362,Heritage Sun City,Second,230,One Bedroom Deluxe,One Bedroom,IL,B,1081,2874.0,3264.0,0,3264.0,2874,2874,2874,0.0,600.0,150.0,1,2019-10-14,2020-12-31,A,2019-10-14,Singular Private Pay,Independent Living,Independent,0.0,3230.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
231,IL,2924.0,2017-10-18 00:00:00,True,10362,Heritage Sun City,Second,231,One Bedroom Deluxe,One Bedroom,IL,A,1084,2924.0,0.0,0,0.0,2924,2924,2924,0.0,600.0,150.0,1,2017-10-18,2020-12-31,A,2017-10-18,Singular Private Pay,Independent Living,Independent,0.0,3412.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
232,IL,3599.0,2019-09-30 00:00:00,True,10362,Heritage Sun City,Second,232,Two Bedroom,Two Bedroom,IL,B,1569,3599.0,3835.0,0,3835.0,3599,3599,3599,0.0,600.0,150.0,1,2019-09-30,2020-12-31,A,2019-09-30,Singular Private Pay,Independent Living,Independent,0.0,3599.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
233,IL,3949.0,2019-12-14 00:00:00,True,10362,Heritage Sun City,Second,233,Two Bedroom Deluxe,Two Bedroom,IL,A,1751,3949.0,630.0,0,630.0,3949,3949,3949,0.0,600.0,150.0,2,2019-12-14,2020-12-31,A,2019-12-14,Singular Private Pay,Independent Living,Independent,0.0,3949.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
233,IL,600.0,2019-12-14 00:00:00,True,10362,Heritage Sun City,Second,233,Two Bedroom Deluxe,Two Bedroom,IL,A,1751,600.0,630.0,0,630.0,3949,3949,3949,0.0,600.0,150.0,2,2019-12-14,2020-12-31,B,2019-12-14,Second Person Fee,Independent Living,Independent,0.0,600.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
234,IL,3024.0,2020-01-31 00:00:00,True,10362,Heritage Sun City,Second,234,One Bedroom Deluxe,One Bedroom,IL,B,1123,3024.0,3239.0,0,3239.0,3024,3024,3024,0.0,600.0,150.0,1,2020-01-31,2020-12-31,A,2020-01-31,Singular Private Pay,Independent Living,Independent,0.0,3024.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
235,IL,3024.0,2020-02-29 00:00:00,True,10362,Heritage Sun City,Second,235,One Bedroom Deluxe,One Bedroom,IL,B,1114,3024.0,3497.0,0,3497.0,3024,3024,3024,0.0,600.0,150.0,1,2020-02-29,2020-12-31,A,2020-02-29,Singular Private Pay,Independent Living,Independent,0.0,2900.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
236,IL,3849.0,NaT,True,10362,Heritage Sun City,Second,236,Two Bedroom Deluxe,Two Bedroom,IL,A,1770,3849.0,3895.0,0,3895.0,3849,3849,3849,0.0,600.0,150.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,139.0,,,,,,,,
237,IL,3524.0,2019-10-31 00:00:00,True,10362,Heritage Sun City,Second,237,Two Bedroom,Two Bedroom,IL,B,1430,3524.0,4232.0,0,4232.0,3524,3524,3524,0.0,600.0,150.0,2,2019-10-31,2020-12-31,A,2019-10-31,Singular Private Pay,Independent Living,Independent,0.0,3524.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
237,IL,600.0,2019-10-31 00:00:00,True,10362,Heritage Sun City,Second,237,Two Bedroom,Two Bedroom,IL,B,1430,600.0,4232.0,0,4232.0,3524,3524,3524,0.0,600.0,150.0,2,2019-10-31,2020-12-31,B,2019-10-31,Second Person Fee,Independent Living,Independent,0.0,600.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
238,IL,3049.0,2019-06-30 00:00:00,True,10362,Heritage Sun City,Second,238,One Bedroom Deluxe,One Bedroom,IL,A,1107,3049.0,3673.0,0,3673.0,3049,3049,3049,0.0,600.0,150.0,1,2019-06-30,2020-12-31,A,2019-06-30,Singular Private Pay,Independent Living,Independent,0.0,3201.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
239,IL,3099.0,2019-01-31 00:00:00,True,10362,Heritage Sun City,Second,239,One Bedroom Deluxe,One Bedroom,IL,B,1129,3099.0,3265.0,0,3265.0,3099,3099,3099,0.0,600.0,150.0,1,2019-01-31,2020-12-31,A,2019-01-31,Singular Private Pay,Independent Living,Independent,0.0,3390.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
24,AL,4070.0,2016-01-19 00:00:00,True,10362,Heritage Sun City,First,24,Studio Deluxe,Studio,AL,B,544,4070.0,4070.0,0,4070.0,4070,4070,4070,0.0,840.0,175.0,1,2016-01-19,2020-12-31,A,2016-01-19,Singular Private Pay,Assisted Living,Level 0,0.0,4492.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
240,IL,2649.0,2019-12-31 00:00:00,True,10362,Heritage Sun City,Second,240,One Bedroom,One Bedroom,IL,A,907,2649.0,2749.0,0,2749.0,2649,2649,2649,0.0,600.0,150.0,1,2019-12-31,2020-12-31,A,2019-12-31,Singular Private Pay,Independent Living,Independent,0.0,2649.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
241,IL,2674.0,NaT,True,10362,Heritage Sun City,Second,241,One Bedroom,One Bedroom,IL,A,942,2674.0,2928.0,0,2928.0,2674,2674,2674,0.0,600.0,150.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,22.0,,,,,,,,
242,IL,3024.0,2019-05-31 00:00:00,True,10362,Heritage Sun City,Second,242,One Bedroom Deluxe,One Bedroom,IL,B,1169,3024.0,3555.0,0,3555.0,3024,3024,3024,0.0,600.0,150.0,1,2019-05-31,2020-12-31,A,2019-05-31,Singular Private Pay,Independent Living,Independent,0.0,3199.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
243,IL,2749.0,2017-01-21 00:00:00,True,10362,Heritage Sun City,Second,243,One Bedroom,One Bedroom,IL,A,916,2749.0,3375.0,0,3375.0,2749,2749,2749,0.0,600.0,150.0,1,2017-01-21,2020-12-31,A,2017-01-21,Singular Private Pay,Independent Living,Independent,0.0,3010.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
244,IL,2999.0,NaT,True,10362,Heritage Sun City,Second,244,One Bedroom Deluxe,One Bedroom,IL,B,1171,2999.0,2999.0,0,2999.0,2999,2999,2999,0.0,600.0,150.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,32.0,,,,,,,,
245,IL,3024.0,2016-08-31 00:00:00,True,10362,Heritage Sun City,Second,245,One Bedroom Deluxe,One Bedroom,IL,A,1151,3024.0,0.0,0,0.0,3024,3024,3024,0.0,600.0,150.0,1,2016-08-31,2020-12-31,A,2016-08-31,Singular Private Pay,Independent Living,Independent,0.0,4305.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
246,IL,3474.0,2018-01-31 00:00:00,True,10362,Heritage Sun City,Second,246,Two Bedroom,Two Bedroom,IL,C,1456,3474.0,0.0,0,0.0,3474,3474,3474,0.0,600.0,150.0,1,2018-01-31,2020-12-31,A,2018-01-31,Singular Private Pay,Independent Living,Independent,0.0,4060.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
247,IL,3449.0,2018-09-30 00:00:00,True,10362,Heritage Sun City,Second,247,Two Bedroom,Two Bedroom,IL,C,1425,3449.0,0.0,0,0.0,3449,3449,2800,0.0,600.0,150.0,1,2018-09-30,2020-12-31,A,2018-09-30,Singular Private Pay,Independent Living,Independent,0.0,3299.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
248,IL,2774.0,2019-09-30 00:00:00,True,10362,Heritage Sun City,Second,248,One Bedroom,One Bedroom,IL,A,926,2774.0,3564.0,0,3564.0,2774,2774,2774,0.0,600.0,150.0,1,2019-09-30,2020-12-31,A,2019-09-30,Singular Private Pay,Independent Living,Independent,0.0,2774.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
249,IL,3099.0,2018-04-19 00:00:00,True,10362,Heritage Sun City,Second,249,One Bedroom Deluxe,One Bedroom,IL,C,1130,3099.0,0.0,0,0.0,3099,3099,3099,0.0,600.0,150.0,1,2018-04-19,2020-12-31,A,2018-04-19,Singular Private Pay,Independent Living,Independent,0.0,3530.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
25,AL,3830.0,2020-03-14 00:00:00,True,10362,Heritage Sun City,First,25,Studio Deluxe,Studio,AL,B,493,3830.0,4207.0,0,4207.0,3830,3830,3830,0.0,840.0,175.0,1,2020-03-14,2020-12-31,A,2020-03-14,Singular Private Pay,Assisted Living,Level 2,1010.0,3830.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
250,IL,3074.0,NaT,True,10362,Heritage Sun City,Second,250,One Bedroom Deluxe,One Bedroom,IL,A,1131,3074.0,3588.0,0,3588.0,3074,3074,3074,0.0,600.0,150.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,36.0,,,,,,,,
251,IL,3049.0,2016-01-01 00:00:00,True,10362,Heritage Sun City,Second,251,One Bedroom Deluxe,One Bedroom,IL,C,1081,3049.0,0.0,0,0.0,3049,3049,3049,0.0,600.0,150.0,1,2016-01-01,2020-12-31,A,2016-01-01,Singular Private Pay,Independent Living,Independent,0.0,3983.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
253,IL,3124.0,NaT,True,10362,Heritage Sun City,Second,253,One Bedroom Deluxe,One Bedroom,IL,C,1133,3124.0,3124.0,0,3124.0,3124,3124,3124,0.0,600.0,150.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,141.0,,,,,,,,
254,IL,3724.0,2016-03-01 00:00:00,True,10362,Heritage Sun City,Second,254,Two Bedroom Deluxe,Two Bedroom,IL,A,1609,3724.0,0.0,0,0.0,3724,3724,3724,0.0,600.0,150.0,1,2016-03-01,2020-12-31,A,2016-03-01,Singular Private Pay,Independent Living,Independent,0.0,3762.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
255,IL,3099.0,2013-09-30 00:00:00,True,10362,Heritage Sun City,Second,255,One Bedroom Deluxe,One Bedroom,IL,C,1143,3099.0,0.0,0,0.0,3099,3099,3099,0.0,600.0,150.0,1,2013-09-30,2020-12-31,A,2013-09-30,Singular Private Pay,Independent Living,Independent,0.0,3832.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
256,IL,2774.0,NaT,True,10362,Heritage Sun City,Second,256,One Bedroom,One Bedroom,IL,A,933,2774.0,3860.0,0,3860.0,2774,2774,2774,0.0,600.0,150.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,37.0,,,,,,,,
257,IL,3049.0,NaT,True,10362,Heritage Sun City,Second,257,One Bedroom Deluxe,One Bedroom,IL,C,1195,3049.0,3255.0,0,3255.0,3049,3049,3049,0.0,600.0,150.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,111.0,,,,,,,,
258,IL,3449.0,NaT,True,10362,Heritage Sun City,Second,258,Two Bedroom,Two Bedroom,IL,C,1451,3449.0,600.0,0,600.0,3449,3449,3449,0.0,600.0,150.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,8.0,,,,,,,,
259,IL,3549.0,NaT,True,10362,Heritage Sun City,Second,259,Two Bedroom,Two Bedroom,IL,C,1450,3549.0,4553.0,0,4553.0,3549,3549,3549,0.0,600.0,150.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,91.0,,,,,,,,
260,IL,3149.0,NaT,True,10362,Heritage Sun City,Second,260,One Bedroom Deluxe,One Bedroom,IL,A,1137,3149.0,4337.0,0,4337.0,3149,3149,3149,0.0,600.0,150.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,41.0,,,,,,,,
261,IL,3649.0,NaT,True,10362,Heritage Sun City,Second,261,Two Bedroom Deluxe,Two Bedroom,IL,B,1609,3649.0,4052.0,0,4052.0,3649,3649,3649,0.0,600.0,150.0,0,,,,,,,,0.0,0.0,0.0,0,0,0,0,0,ONLINE,46.0,,,,,,,,
262,IL,3699.0,2017-07-31 00:00:00,True,10362,Heritage Sun City,Second,262,Two Bedroom Deluxe,Two Bedroom,IL,A,1603,3699.0,0.0,0,0.0,3699,3699,3699,0.0,600.0,150.0,1,2017-07-31,2020-12-31,A,2017-07-31,Singular Private Pay,Independent Living,Independent,0.0,3995.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
263,IL,600.0,2019-04-30 00:00:00,True,10362,Heritage Sun City,Second,263,Two Bedroom Deluxe,Two Bedroom,IL,B,1598,600.0,3649.0,0,3649.0,3649,3649,2900,0.0,600.0,150.0,2,2019-04-30,2020-12-31,B,2019-04-30,Second Person Fee,Independent Living,Independent,0.0,640.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
263,IL,3649.0,2019-04-30 00:00:00,True,10362,Heritage Sun City,Second,263,Two Bedroom Deluxe,Two Bedroom,IL,B,1598,3649.0,3649.0,0,3649.0,3649,3649,2900,0.0,600.0,150.0,2,2019-04-30,2020-12-31,A,2019-04-30,Singular Private Pay,Independent Living,Independent,0.0,3092.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
264,IL,3199.0,2019-01-31 00:00:00,True,10362,Heritage Sun City,Second,264,One Bedroom Deluxe,One Bedroom,IL,A,1205,3199.0,4117.0,0,4117.0,3199,3199,3199,0.0,600.0,150.0,1,2019-01-31,2020-12-31,A,2019-01-31,Singular Private Pay,Independent Living,Independent,0.0,3499.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
265,IL,600.0,2011-10-31 00:00:00,True,10362,Heritage Sun City,Second,265,Two Bedroom,Two Bedroom,IL,B,1449,600.0,0.0,0,0.0,3499,3499,3499,0.0,600.0,150.0,2,2011-10-31,2020-12-31,B,2011-10-31,Second Person Fee,Independent Living,Independent,0.0,764.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
265,IL,3499.0,2011-10-31 00:00:00,True,10362,Heritage Sun City,Second,265,Two Bedroom,Two Bedroom,IL,B,1449,3499.0,0.0,0,0.0,3499,3499,3499,0.0,600.0,150.0,2,2011-10-31,2020-12-31,A,2011-10-31,Singular Private Pay,Independent Living,Independent,0.0,4528.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
266,IL,3149.0,2019-07-15 00:00:00,True,10362,Heritage Sun City,Second,266,One Bedroom Deluxe,One Bedroom,IL,A,1136,3149.0,3355.0,0,3355.0,3149,3149,3149,0.0,600.0,150.0,1,2019-07-15,2020-12-31,A,2019-07-15,Singular Private Pay,Independent Living,Independent,0.0,3149.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
267,IL,0.0,2015-07-31 00:00:00,True,10362,Heritage Sun City,Third,267,Two Bedroom Deluxe,Two Bedroom,IL,B,908,0.0,3345.0,0,3345.0,2999,2999,2999,0.0,600.0,150.0,2,2015-07-31,2020-12-31,A,2015-07-31,Semi-Private Pay,Independent Living,Independent,0.0,2431.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
267,IL,0.0,2015-01-31 00:00:00,True,10362,Heritage Sun City,Third,267,Two Bedroom Deluxe,Two Bedroom,IL,B,908,0.0,3345.0,0,3345.0,2999,2999,2999,0.0,600.0,150.0,2,2015-01-31,2020-12-31,B,2015-01-31,Semi-Private Pay,Independent Living,Independent,0.0,3888.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
268,IL,600.0,2018-10-31 00:00:00,True,10362,Heritage Sun City,Second,268,Two Bedroom Deluxe,Two Bedroom,IL,A,1816,600.0,3895.0,0,3895.0,3824,3824,3500,0.0,600.0,150.0,2,2018-10-31,2020-12-31,B,2018-10-31,Second Person Fee,Independent Living,Independent,0.0,658.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
268,IL,3824.0,2018-10-31 00:00:00,True,10362,Heritage Sun City,Second,268,Two Bedroom Deluxe,Two Bedroom,IL,A,1816,3824.0,3895.0,0,3895.0,3824,3824,3500,0.0,600.0,150.0,2,2018-10-31,2020-12-31,A,2018-10-31,Singular Private Pay,Independent Living,Independent,0.0,4386.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
269,IL,3449.0,2019-08-31 00:00:00,True,10362,Heritage Sun City,Second,269,Two Bedroom,Two Bedroom,IL,A,1472,3449.0,618.0,0,618.0,3449,3449,3449,0.0,600.0,150.0,2,2019-08-31,2020-12-31,A,2019-08-31,Singular Private Pay,Independent Living,Independent,0.0,3449.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
269,IL,600.0,2019-08-31 00:00:00,True,10362,Heritage Sun City,Second,269,Two Bedroom,Two Bedroom,IL,A,1472,600.0,618.0,0,618.0,3449,3449,3449,0.0,600.0,150.0,2,2019-08-31,2020-12-31,B,2019-08-31,Second Person Fee,Independent Living,Independent,0.0,600.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
270,IL,3599.0,2019-07-16 00:00:00,True,10362,Heritage Sun City,Second,270,Two Bedroom,Two Bedroom,IL,A,1488,3599.0,3599.0,0,3599.0,3599,3599,3599,0.0,600.0,150.0,1,2019-07-16,2020-12-31,A,2019-07-16,Singular Private Pay,Independent Living,Independent,0.0,3399.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
271,IL,2799.0,2018-05-16 00:00:00,True,10362,Heritage Sun City,Second,271,One Bedroom,One Bedroom,IL,A,1019,2799.0,2665.0,0,2665.0,2799,2799,2799,0.0,600.0,150.0,1,2018-05-16,2020-12-31,A,2018-05-16,Singular Private Pay,Independent Living,Independent,0.0,3173.0,0.0,0,0,0,0,0,ONLINE,,,,,,,,,
